,Phoneme,OccurencePLLR,Age,Speaker,Filename,Stops,UnvoicedFricatives,VoicedFricatives,LiquidApproximants,GlideApproximants,Nasals,Vowels,Obstruents,Affricates
38,D,-3.4184985469959783,3.8333333333333335,0310_M_CP,0310_M_CPs2T07,True,False,False,False,False,False,False,True,False
39,D,-3.1261838382749354,3.8333333333333335,0310_M_CP,0310_M_CPs4T01,True,False,False,False,False,False,False,True,False
40,D,-3.159703800522173,3.8333333333333335,0310_M_CP,0310_M_CPs4T01,True,False,False,False,False,False,False,True,False
41,D,-2.003659233254176,3.8333333333333335,0310_M_CP,0310_M_CPs4T08,True,False,False,False,False,False,False,True,False
0,DH,-2.574201766523006,3.8333333333333335,0310_M_CP,0310_M_CPs7T07,True,False,True,False,False,False,False,True,False
1,DH,-2.976135497568873,3.8333333333333335,0310_M_CP,0310_M_CPs5T09,True,False,True,False,False,False,False,True,False
2,DH,-3.751815707579784,3.8333333333333335,0310_M_CP,0310_M_CPs7T02,True,False,True,False,False,False,False,True,False
3,DH,-2.9014394616674934,3.8333333333333335,0310_M_CP,0310_M_CPs7T02,True,False,True,False,False,False,False,True,False
4,DH,-3.911749243494802,3.8333333333333335,0310_M_CP,0310_M_CPs4T05,True,False,True,False,False,False,False,True,False
5,DH,-3.616163356821973,3.8333333333333335,0310_M_CP,0310_M_CPs4T10,True,False,True,False,False,False,False,True,False
6,DH,-4.0820012793047775,3.8333333333333335,0310_M_CP,0310_M_CPs5T04,True,False,True,False,False,False,False,True,False
7,DH,-3.643792369699263,3.8333333333333335,0310_M_CP,0310_M_CPs7T08,True,False,True,False,False,False,False,True,False
8,DH,-3.7812286603653296,3.8333333333333335,0310_M_CP,0310_M_CPs4T07,True,False,True,False,False,False,False,True,False
9,DH,-3.973142852865303,3.8333333333333335,0310_M_CP,0310_M_CPs3T01,True,False,True,False,False,False,False,True,False
10,DH,-3.962339901699604,3.8333333333333335,0310_M_CP,0310_M_CPs3T01,True,False,True,False,False,False,False,True,False
11,DH,-4.121115084613754,3.8333333333333335,0310_M_CP,0310_M_CPs6T03,True,False,True,False,False,False,False,True,False
12,DH,-4.1014387706130435,3.8333333333333335,0310_M_CP,0310_M_CPs6T08,True,False,True,False,False,False,False,True,False
13,DH,-3.203944961218272,3.8333333333333335,0310_M_CP,0310_M_CPs6T08,True,False,True,False,False,False,False,True,False
14,DH,-3.072179199421516,3.8333333333333335,0310_M_CP,0310_M_CPs5T05,True,False,True,False,False,False,False,True,False
15,DH,-3.434324104752045,3.8333333333333335,0310_M_CP,0310_M_CPs7T10,True,False,True,False,False,False,False,True,False
16,DH,-3.650026061344152,3.8333333333333335,0310_M_CP,0310_M_CPs6T06,True,False,True,False,False,False,False,True,False
17,DH,-4.269030823642411,3.8333333333333335,0310_M_CP,0310_M_CPs5T02,True,False,True,False,False,False,False,True,False
18,DH,-3.260889229763004,3.8333333333333335,0310_M_CP,0310_M_CPs5T02,True,False,True,False,False,False,False,True,False
19,DH,-3.4273254531107273,3.8333333333333335,0310_M_CP,0310_M_CPs3T05,True,False,True,False,False,False,False,True,False
20,DH,-3.5409662012962033,3.8333333333333335,0310_M_CP,0310_M_CPs3T05,True,False,True,False,False,False,False,True,False
21,DH,-3.9249588650227265,3.8333333333333335,0310_M_CP,0310_M_CPs3T06,True,False,True,False,False,False,False,True,False
22,DH,-2.8690196078938763,3.8333333333333335,0310_M_CP,0310_M_CPs5T08,True,False,True,False,False,False,False,True,False
23,DH,-3.442361265698669,3.8333333333333335,0310_M_CP,0310_M_CPs7T06,True,False,True,False,False,False,False,True,False
24,DH,-2.8702572702322007,3.8333333333333335,0310_M_CP,0310_M_CPs7T06,True,False,True,False,False,False,False,True,False
25,DH,-4.361525565351842,3.8333333333333335,0310_M_CP,0310_M_CPs4T03,True,False,True,False,False,False,False,True,False
26,DH,-4.32192363654393,3.8333333333333335,0310_M_CP,0310_M_CPs5T07,True,False,True,False,False,False,False,True,False
27,DH,-3.5631325143966386,3.8333333333333335,0310_M_CP,0310_M_CPs3T07,True,False,True,False,False,False,False,True,False
28,DH,-3.567283945161942,3.8333333333333335,0310_M_CP,0310_M_CPs6T10,True,False,True,False,False,False,False,True,False
29,DH,-3.7471167550876756,3.8333333333333335,0310_M_CP,0310_M_CPs6T10,True,False,True,False,False,False,False,True,False
30,DH,-4.359701054875246,3.8333333333333335,0310_M_CP,0310_M_CPs6T05,True,False,True,False,False,False,False,True,False
31,DH,-3.5532422385514058,3.8333333333333335,0310_M_CP,0310_M_CPs6T05,True,False,True,False,False,False,False,True,False
32,DH,-3.9411710808836196,3.8333333333333335,0310_M_CP,0310_M_CPs5T06,True,False,True,False,False,False,False,True,False
33,DH,-3.44034711345788,3.8333333333333335,0310_M_CP,0310_M_CPs3T04,True,False,True,False,False,False,False,True,False
34,DH,-3.2234261553352894,3.8333333333333335,0310_M_CP,0310_M_CPs6T09,True,False,True,False,False,False,False,True,False
35,DH,-2.7850889394101226,3.8333333333333335,0310_M_CP,0310_M_CPs6T09,True,False,True,False,False,False,False,True,False
36,DH,-2.9008886733434,3.8333333333333335,0310_M_CP,0310_M_CPs6T07,True,False,True,False,False,False,False,True,False
37,DH,-4.138812908092698,3.8333333333333335,0310_M_CP,0310_M_CPs7T05,True,False,True,False,False,False,False,True,False
0,EH,-2.6704778779927865,3.8333333333333335,0310_M_CP,0310_M_CPs7T02,False,False,False,False,False,False,True,False,False
1,EH,-2.6061360422040223,3.8333333333333335,0310_M_CP,0310_M_CPs4T10,False,False,False,False,False,False,True,False,False
2,EH,-3.0804121613481237,3.8333333333333335,0310_M_CP,0310_M_CPs4T10,False,False,False,False,False,False,True,False,False
3,EH,-3.0670421876384557,3.8333333333333335,0310_M_CP,0310_M_CPs2T04,False,False,False,False,False,False,True,False,False
4,EH,-2.9173607064556744,3.8333333333333335,0310_M_CP,0310_M_CPwT09,False,False,False,False,False,False,True,False,False
5,EH,-3.1115725771951284,3.8333333333333335,0310_M_CP,0310_M_CPs4T02,False,False,False,False,False,False,True,False,False
6,EH,-3.1486693781093074,3.8333333333333335,0310_M_CP,0310_M_CPs6T08,False,False,False,False,False,False,True,False,False
7,EH,-3.1457582341636434,3.8333333333333335,0310_M_CP,0310_M_CPs3T05,False,False,False,False,False,False,True,False,False
8,EH,-3.0540815312406693,3.8333333333333335,0310_M_CP,0310_M_CPs5T07,False,False,False,False,False,False,True,False,False
9,EH,-3.3161712161965697,3.8333333333333335,0310_M_CP,0310_M_CPs6T05,False,False,False,False,False,False,True,False,False
10,EH,-2.464862041208094,3.8333333333333335,0310_M_CP,0310_M_CPs7T09,False,False,False,False,False,False,True,False,False
11,EH,-3.328754730304259,3.8333333333333335,0310_M_CP,0310_M_CPs7T09,False,False,False,False,False,False,True,False,False
12,EH,-3.1972349188795763,3.8333333333333335,0310_M_CP,0310_M_CPs5T06,False,False,False,False,False,False,True,False,False
13,EH,-3.1126418985433917,3.8333333333333335,0310_M_CP,0310_M_CPs7T03,False,False,False,False,False,False,True,False,False
14,EH,-2.9371137642570013,3.8333333333333335,0310_M_CP,0310_M_CPs6T07,False,False,False,False,False,False,True,False,False
15,EH,-2.922875450713897,3.8333333333333335,0310_M_CP,0310_M_CPs7T05,False,False,False,False,False,False,True,False,False
16,EH,-3.4477915034875743,3.8333333333333335,0310_M_CP,0310_M_CPs3T10,False,False,False,False,False,False,True,False,False
0,ER,-2.8948169112921605,3.8333333333333335,0310_M_CP,0310_M_CPs5T09,False,False,False,False,False,False,True,False,False
1,ER,-3.0786568211608043,3.8333333333333335,0310_M_CP,0310_M_CPs5T09,False,False,False,False,False,False,True,False,False
2,ER,-2.833849366927707,3.8333333333333335,0310_M_CP,0310_M_CPs4T05,False,False,False,False,False,False,True,False,False
3,ER,-2.9582870162721986,3.8333333333333335,0310_M_CP,0310_M_CPs5T04,False,False,False,False,False,False,True,False,False
4,ER,-2.560197879647678,3.8333333333333335,0310_M_CP,0310_M_CPs7T08,False,False,False,False,False,False,True,False,False
5,ER,-2.65091803175267,3.8333333333333335,0310_M_CP,0310_M_CPs4T07,False,False,False,False,False,False,True,False,False
6,ER,-2.867451829428814,3.8333333333333335,0310_M_CP,0310_M_CPs3T01,False,False,False,False,False,False,True,False,False
7,ER,-3.076402171704134,3.8333333333333335,0310_M_CP,0310_M_CPs2T05,False,False,False,False,False,False,True,False,False
8,ER,-3.106974717435387,3.8333333333333335,0310_M_CP,0310_M_CPs6T03,False,False,False,False,False,False,True,False,False
9,ER,-2.3606412180401857,3.8333333333333335,0310_M_CP,0310_M_CPs6T08,False,False,False,False,False,False,True,False,False
10,ER,-2.540174044940696,3.8333333333333335,0310_M_CP,0310_M_CPs7T01,False,False,False,False,False,False,True,False,False
11,ER,-2.9662497252006688,3.8333333333333335,0310_M_CP,0310_M_CPs5T05,False,False,False,False,False,False,True,False,False
12,ER,-3.0740020794564704,3.8333333333333335,0310_M_CP,0310_M_CPs3T08,False,False,False,False,False,False,True,False,False
13,ER,-2.684615796091362,3.8333333333333335,0310_M_CP,0310_M_CPs3T05,False,False,False,False,False,False,True,False,False
14,ER,-2.812443928461114,3.8333333333333335,0310_M_CP,0310_M_CPs7T06,False,False,False,False,False,False,True,False,False
15,ER,-2.4689640111048297,3.8333333333333335,0310_M_CP,0310_M_CPs6T02,False,False,False,False,False,False,True,False,False
16,ER,-2.8427539766447403,3.8333333333333335,0310_M_CP,0310_M_CPs7T03,False,False,False,False,False,False,True,False,False
17,ER,-2.732434583932873,3.8333333333333335,0310_M_CP,0310_M_CPs2T01,False,False,False,False,False,False,True,False,False
18,ER,-3.2482018607389147,3.8333333333333335,0310_M_CP,0310_M_CPs7T05,False,False,False,False,False,False,True,False,False
19,ER,-2.732261186292245,3.8333333333333335,0310_M_CP,0310_M_CPs3T03,False,False,False,False,False,False,True,False,False
20,ER,-2.2396198238938805,3.8333333333333335,0310_M_CP,0310_M_CPs2T07,False,False,False,False,False,False,True,False,False
21,ER,-2.899675010099585,3.8333333333333335,0310_M_CP,0310_M_CPs5T03,False,False,False,False,False,False,True,False,False
22,ER,-2.91995455924746,3.8333333333333335,0310_M_CP,0310_M_CPs4T08,False,False,False,False,False,False,True,False,False
23,ER,-3.0155424618850115,3.8333333333333335,0310_M_CP,0310_M_CPs4T08,False,False,False,False,False,False,True,False,False
0,EY,-3.000983711378699,3.8333333333333335,0310_M_CP,0310_M_CPs7T02,False,False,False,False,False,False,True,False,False
1,EY,-2.6225622784659315,3.8333333333333335,0310_M_CP,0310_M_CPwT39,False,False,False,False,False,False,True,False,False
2,EY,-2.919696906975874,3.8333333333333335,0310_M_CP,0310_M_CPs4T06,False,False,False,False,False,False,True,False,False
3,EY,-3.844690431882624,3.8333333333333335,0310_M_CP,0310_M_CPs5T04,False,False,False,False,False,False,True,False,False
4,EY,-3.237079177690536,3.8333333333333335,0310_M_CP,0310_M_CPs5T04,False,False,False,False,False,False,True,False,False
5,EY,-2.991342595473373,3.8333333333333335,0310_M_CP,0310_M_CPs7T08,False,False,False,False,False,False,True,False,False
6,EY,-2.9356652883295986,3.8333333333333335,0310_M_CP,0310_M_CPs7T08,False,False,False,False,False,False,True,False,False
7,EY,-2.506665513577537,3.8333333333333335,0310_M_CP,0310_M_CPs7T08,False,False,False,False,False,False,True,False,False
8,EY,-2.5565734814495578,3.8333333333333335,0310_M_CP,0310_M_CPs7T08,False,False,False,False,False,False,True,False,False
9,EY,-2.544674748134279,3.8333333333333335,0310_M_CP,0310_M_CPs6T03,False,False,False,False,False,False,True,False,False
10,EY,-2.8327279089540225,3.8333333333333335,0310_M_CP,0310_M_CPs5T01,False,False,False,False,False,False,True,False,False
11,EY,-3.636654582681775,3.8333333333333335,0310_M_CP,0310_M_CPs2T10,False,False,False,False,False,False,True,False,False
12,EY,-2.590324790454429,3.8333333333333335,0310_M_CP,0310_M_CPs3T08,False,False,False,False,False,False,True,False,False
13,EY,-3.2098621417550506,3.8333333333333335,0310_M_CP,0310_M_CPs2T09,False,False,False,False,False,False,True,False,False
14,EY,-2.6163919960843534,3.8333333333333335,0310_M_CP,0310_M_CPs4T04,False,False,False,False,False,False,True,False,False
15,EY,-3.2647617246531286,3.8333333333333335,0310_M_CP,0310_M_CPs5T02,False,False,False,False,False,False,True,False,False
16,EY,-3.3495621507072273,3.8333333333333335,0310_M_CP,0310_M_CPs6T10,False,False,False,False,False,False,True,False,False
17,EY,-2.7977903814677094,3.8333333333333335,0310_M_CP,0310_M_CPs6T05,False,False,False,False,False,False,True,False,False
18,EY,-2.368341683732601,3.8333333333333335,0310_M_CP,0310_M_CPs7T09,False,False,False,False,False,False,True,False,False
19,EY,-3.2190098912669827,3.8333333333333335,0310_M_CP,0310_M_CPs2T08,False,False,False,False,False,False,True,False,False
20,EY,-3.1055449454446062,3.8333333333333335,0310_M_CP,0310_M_CPs6T02,False,False,False,False,False,False,True,False,False
21,EY,-2.358935406082193,3.8333333333333335,0310_M_CP,0310_M_CPs6T02,False,False,False,False,False,False,True,False,False
22,EY,-3.1674188112979533,3.8333333333333335,0310_M_CP,0310_M_CPs6T09,False,False,False,False,False,False,True,False,False
23,EY,-2.765109565058054,3.8333333333333335,0310_M_CP,0310_M_CPs6T09,False,False,False,False,False,False,True,False,False
24,EY,-3.3368962022861814,3.8333333333333335,0310_M_CP,0310_M_CPs6T07,False,False,False,False,False,False,True,False,False
25,EY,-2.5892669823302867,3.8333333333333335,0310_M_CP,0310_M_CPs7T05,False,False,False,False,False,False,True,False,False
26,EY,-2.785767265253929,3.8333333333333335,0310_M_CP,0310_M_CPs3T03,False,False,False,False,False,False,True,False,False
0,F,-2.0324657364829295,3.8333333333333335,0310_M_CP,0310_M_CPs6T04,False,True,False,False,False,False,False,True,False
1,F,-2.2430121081292547,3.8333333333333335,0310_M_CP,0310_M_CPs6T04,False,True,False,False,False,False,False,True,False
2,F,-2.0048233597196803,3.8333333333333335,0310_M_CP,0310_M_CPs5T09,False,True,False,False,False,False,False,True,False
3,F,-2.1046660709234084,3.8333333333333335,0310_M_CP,0310_M_CPs4T10,False,True,False,False,False,False,False,True,False
4,F,-2.5147297482544957,3.8333333333333335,0310_M_CP,0310_M_CPs2T04,False,True,False,False,False,False,False,True,False
5,F,-2.861357235167894,3.8333333333333335,0310_M_CP,0310_M_CPs3T02,False,True,False,False,False,False,False,True,False
6,F,-2.4748657515086085,3.8333333333333335,0310_M_CP,0310_M_CPs6T08,False,True,False,False,False,False,False,True,False
7,F,-1.7244958767514706,3.8333333333333335,0310_M_CP,0310_M_CPs7T01,False,True,False,False,False,False,False,True,False
8,F,-2.2335882996996075,3.8333333333333335,0310_M_CP,0310_M_CPs5T05,False,True,False,False,False,False,False,True,False
9,F,-2.7134594670767855,3.8333333333333335,0310_M_CP,0310_M_CPwT25,False,True,False,False,False,False,False,True,False
10,F,-2.94163705747313,3.8333333333333335,0310_M_CP,0310_M_CPs7T10,False,True,False,False,False,False,False,True,False
11,F,-2.112957106596819,3.8333333333333335,0310_M_CP,0310_M_CPs7T10,False,True,False,False,False,False,False,True,False
12,F,-2.4847626583253657,3.8333333333333335,0310_M_CP,0310_M_CPs4T04,False,True,False,False,False,False,False,True,False
13,F,-3.1043205836911665,3.8333333333333335,0310_M_CP,0310_M_CPs4T03,False,True,False,False,False,False,False,True,False
14,F,-2.1715826016062185,3.8333333333333335,0310_M_CP,0310_M_CPs6T10,False,True,False,False,False,False,False,True,False
15,F,-2.1731995257977452,3.8333333333333335,0310_M_CP,0310_M_CPs7T03,False,True,False,False,False,False,False,True,False
16,F,-2.920563672333354,3.8333333333333335,0310_M_CP,0310_M_CPs5T03,False,True,False,False,False,False,False,True,False
17,F,-3.321237949076921,3.8333333333333335,0310_M_CP,0310_M_CPs4T08,False,True,False,False,False,False,False,True,False
0,G,-2.156191188071365,3.8333333333333335,0310_M_CP,0310_M_CPs7T07,True,False,False,False,False,False,False,True,False
1,G,-3.1074226921271957,3.8333333333333335,0310_M_CP,0310_M_CPs5T09,True,False,False,False,False,False,False,True,False
2,G,-3.8522524486393945,3.8333333333333335,0310_M_CP,0310_M_CPs4T05,True,False,False,False,False,False,False,True,False
3,G,-2.787281259055561,3.8333333333333335,0310_M_CP,0310_M_CPs2T03,True,False,False,False,False,False,False,True,False
4,G,-3.315213649551977,3.8333333333333335,0310_M_CP,0310_M_CPs4T10,True,False,False,False,False,False,False,True,False
5,G,-2.5697192601122008,3.8333333333333335,0310_M_CP,0310_M_CPs2T04,True,False,False,False,False,False,False,True,False
6,G,-2.8810614148932556,3.8333333333333335,0310_M_CP,0310_M_CPs3T01,True,False,False,False,False,False,False,True,False
7,G,-3.4490430769336373,3.8333333333333335,0310_M_CP,0310_M_CPs5T05,True,False,False,False,False,False,False,True,False
8,G,-3.5527132685941454,3.8333333333333335,0310_M_CP,0310_M_CPs2T10,True,False,False,False,False,False,False,True,False
9,G,-2.419254666820693,3.8333333333333335,0310_M_CP,0310_M_CPs6T06,True,False,False,False,False,False,False,True,False
10,G,-2.8507713952065727,3.8333333333333335,0310_M_CP,0310_M_CPs2T09,True,False,False,False,False,False,False,True,False
11,G,-2.217114948469622,3.8333333333333335,0310_M_CP,0310_M_CPs5T02,True,False,False,False,False,False,False,True,False
12,G,-2.5068054827347477,3.8333333333333335,0310_M_CP,0310_M_CPs3T05,True,False,False,False,False,False,False,True,False
13,G,-2.1908227573330628,3.8333333333333335,0310_M_CP,0310_M_CPs5T08,True,False,False,False,False,False,False,True,False
14,G,-2.0645874147959504,3.8333333333333335,0310_M_CP,0310_M_CPs5T08,True,False,False,False,False,False,False,True,False
15,G,-2.4182047523395207,3.8333333333333335,0310_M_CP,0310_M_CPs7T06,True,False,False,False,False,False,False,True,False
16,G,-2.134172382618707,3.8333333333333335,0310_M_CP,0310_M_CPs7T06,True,False,False,False,False,False,False,True,False
17,G,-2.3735805970005934,3.8333333333333335,0310_M_CP,0310_M_CPs6T05,True,False,False,False,False,False,False,True,False
18,G,-2.0266889124894285,3.8333333333333335,0310_M_CP,0310_M_CPs5T06,True,False,False,False,False,False,False,True,False
19,G,-2.844653004776263,3.8333333333333335,0310_M_CP,0310_M_CPwT42,True,False,False,False,False,False,False,True,False
20,G,-2.4529204006600325,3.8333333333333335,0310_M_CP,0310_M_CPs6T02,True,False,False,False,False,False,False,True,False
21,G,-2.887148458433633,3.8333333333333335,0310_M_CP,0310_M_CPs7T03,True,False,False,False,False,False,False,True,False
22,G,-2.9661415175248096,3.8333333333333335,0310_M_CP,0310_M_CPwT17,True,False,False,False,False,False,False,True,False
23,G,-2.050068105880133,3.8333333333333335,0310_M_CP,0310_M_CPs7T05,True,False,False,False,False,False,False,True,False
24,G,-3.1288759039932006,3.8333333333333335,0310_M_CP,0310_M_CPs2T07,True,False,False,False,False,False,False,True,False
25,G,-2.5961974685116322,3.8333333333333335,0310_M_CP,0310_M_CPs5T03,True,False,False,False,False,False,False,True,False
26,G,-2.3792991652941273,3.8333333333333335,0310_M_CP,0310_M_CPs4T08,True,False,False,False,False,False,False,True,False
0,HH,-4.17765043726749,3.8333333333333335,0310_M_CP,0310_M_CPs7T04,False,False,False,False,False,False,False,True,False
1,HH,-2.7107559029321115,3.8333333333333335,0310_M_CP,0310_M_CPs7T04,False,False,False,False,False,False,False,True,False
2,HH,-4.193498912634351,3.8333333333333335,0310_M_CP,0310_M_CPs6T04,False,False,False,False,False,False,False,True,False
3,HH,-3.1662368383166304,3.8333333333333335,0310_M_CP,0310_M_CPwT21,False,False,False,False,False,False,False,True,False
4,HH,-2.938251342681996,3.8333333333333335,0310_M_CP,0310_M_CPs4T05,False,False,False,False,False,False,False,True,False
5,HH,-3.373154028937488,3.8333333333333335,0310_M_CP,0310_M_CPwT16,False,False,False,False,False,False,False,True,False
6,HH,-3.530568478641527,3.8333333333333335,0310_M_CP,0310_M_CPs2T03,False,False,False,False,False,False,False,True,False
7,HH,-3.9561466790170767,3.8333333333333335,0310_M_CP,0310_M_CPs4T06,False,False,False,False,False,False,False,True,False
8,HH,-2.8354185440336503,3.8333333333333335,0310_M_CP,0310_M_CPs5T04,False,False,False,False,False,False,False,True,False
9,HH,-3.3159643792117457,3.8333333333333335,0310_M_CP,0310_M_CPs4T02,False,False,False,False,False,False,False,True,False
10,HH,-2.2678721450203367,3.8333333333333335,0310_M_CP,0310_M_CPs6T08,False,False,False,False,False,False,False,True,False
11,HH,-2.6957206256811217,3.8333333333333335,0310_M_CP,0310_M_CPs6T08,False,False,False,False,False,False,False,True,False
12,HH,-3.869018204497424,3.8333333333333335,0310_M_CP,0310_M_CPs3T09,False,False,False,False,False,False,False,True,False
13,HH,-2.9118959139773724,3.8333333333333335,0310_M_CP,0310_M_CPwT35,False,False,False,False,False,False,False,True,False
14,HH,-3.739368314741237,3.8333333333333335,0310_M_CP,0310_M_CPs5T01,False,False,False,False,False,False,False,True,False
15,HH,-3.6579762118357344,3.8333333333333335,0310_M_CP,0310_M_CPs3T08,False,False,False,False,False,False,False,True,False
16,HH,-4.531425645950218,3.8333333333333335,0310_M_CP,0310_M_CPs6T06,False,False,False,False,False,False,False,True,False
17,HH,-2.955800969242247,3.8333333333333335,0310_M_CP,0310_M_CPs4T04,False,False,False,False,False,False,False,True,False
18,HH,-2.5945441931402664,3.8333333333333335,0310_M_CP,0310_M_CPs5T02,False,False,False,False,False,False,False,True,False
19,HH,-2.935211520595721,3.8333333333333335,0310_M_CP,0310_M_CPs3T07,False,False,False,False,False,False,False,True,False
20,HH,-3.955651326681262,3.8333333333333335,0310_M_CP,0310_M_CPs6T02,False,False,False,False,False,False,False,True,False
21,HH,-2.7494523894673035,3.8333333333333335,0310_M_CP,0310_M_CPs2T01,False,False,False,False,False,False,False,True,False
22,HH,-2.3493856140688014,3.8333333333333335,0310_M_CP,0310_M_CPs3T03,False,False,False,False,False,False,False,True,False
23,HH,-3.243132549492454,3.8333333333333335,0310_M_CP,0310_M_CPwT07,False,False,False,False,False,False,False,True,False
24,HH,-3.9178582490108007,3.8333333333333335,0310_M_CP,0310_M_CPs6T01,False,False,False,False,False,False,False,True,False
25,HH,-3.7966719233098947,3.8333333333333335,0310_M_CP,0310_M_CPs6T01,False,False,False,False,False,False,False,True,False
26,HH,-4.015796995150013,3.8333333333333335,0310_M_CP,0310_M_CPs5T03,False,False,False,False,False,False,False,True,False
27,HH,-3.400166749664798,3.8333333333333335,0310_M_CP,0310_M_CPs4T01,False,False,False,False,False,False,False,True,False
28,HH,-3.898736030329431,3.8333333333333335,0310_M_CP,0310_M_CPs4T01,False,False,False,False,False,False,False,True,False
29,HH,-3.8764147631742945,3.8333333333333335,0310_M_CP,0310_M_CPs4T08,False,False,False,False,False,False,False,True,False
0,IH,-2.516326928799169,3.8333333333333335,0310_M_CP,0310_M_CPs7T04,False,False,False,False,False,False,True,False,False
1,IH,-2.5521618510895943,3.8333333333333335,0310_M_CP,0310_M_CPs7T04,False,False,False,False,False,False,True,False,False
2,IH,-3.029606447726088,3.8333333333333335,0310_M_CP,0310_M_CPs7T04,False,False,False,False,False,False,True,False,False
3,IH,-2.881350730409013,3.8333333333333335,0310_M_CP,0310_M_CPs7T04,False,False,False,False,False,False,True,False,False
4,IH,-2.785645897978002,3.8333333333333335,0310_M_CP,0310_M_CPs6T04,False,False,False,False,False,False,True,False,False
5,IH,-2.8165355730576325,3.8333333333333335,0310_M_CP,0310_M_CPs5T09,False,False,False,False,False,False,True,False,False
6,IH,-2.478260533975774,3.8333333333333335,0310_M_CP,0310_M_CPs4T05,False,False,False,False,False,False,True,False,False
7,IH,-2.602813532260765,3.8333333333333335,0310_M_CP,0310_M_CPwT40,False,False,False,False,False,False,True,False,False
8,IH,-3.2352906764742984,3.8333333333333335,0310_M_CP,0310_M_CPs4T06,False,False,False,False,False,False,True,False,False
9,IH,-2.9726208228422206,3.8333333333333335,0310_M_CP,0310_M_CPs5T04,False,False,False,False,False,False,True,False,False
10,IH,-2.7442732665421157,3.8333333333333335,0310_M_CP,0310_M_CPs5T04,False,False,False,False,False,False,True,False,False
11,IH,-2.4290171215311376,3.8333333333333335,0310_M_CP,0310_M_CPs6T03,False,False,False,False,False,False,True,False,False
12,IH,-2.324409512183385,3.8333333333333335,0310_M_CP,0310_M_CPs6T03,False,False,False,False,False,False,True,False,False
13,IH,-2.4575008923696258,3.8333333333333335,0310_M_CP,0310_M_CPs3T09,False,False,False,False,False,False,True,False,False
14,IH,-2.6145364438238152,3.8333333333333335,0310_M_CP,0310_M_CPs5T01,False,False,False,False,False,False,True,False,False
15,IH,-3.012994052631967,3.8333333333333335,0310_M_CP,0310_M_CPs7T10,False,False,False,False,False,False,True,False,False
16,IH,-2.8457489242225806,3.8333333333333335,0310_M_CP,0310_M_CPs7T10,False,False,False,False,False,False,True,False,False
17,IH,-2.1482219037665478,3.8333333333333335,0310_M_CP,0310_M_CPs7T10,False,False,False,False,False,False,True,False,False
18,IH,-2.184730847852384,3.8333333333333335,0310_M_CP,0310_M_CPs7T10,False,False,False,False,False,False,True,False,False
19,IH,-2.7007475849208307,3.8333333333333335,0310_M_CP,0310_M_CPs3T08,False,False,False,False,False,False,True,False,False
20,IH,-2.54806062633794,3.8333333333333335,0310_M_CP,0310_M_CPs2T09,False,False,False,False,False,False,True,False,False
21,IH,-2.9497205719901083,3.8333333333333335,0310_M_CP,0310_M_CPs4T04,False,False,False,False,False,False,True,False,False
22,IH,-2.8054321531116098,3.8333333333333335,0310_M_CP,0310_M_CPs5T08,False,False,False,False,False,False,True,False,False
23,IH,-2.621220920721199,3.8333333333333335,0310_M_CP,0310_M_CPs7T06,False,False,False,False,False,False,True,False,False
24,IH,-2.8784427728972335,3.8333333333333335,0310_M_CP,0310_M_CPs7T06,False,False,False,False,False,False,True,False,False
25,IH,-2.807786530059323,3.8333333333333335,0310_M_CP,0310_M_CPs4T03,False,False,False,False,False,False,True,False,False
26,IH,-2.8536015377429194,3.8333333333333335,0310_M_CP,0310_M_CPs6T10,False,False,False,False,False,False,True,False,False
27,IH,-2.7423088630132946,3.8333333333333335,0310_M_CP,0310_M_CPs6T05,False,False,False,False,False,False,True,False,False
28,IH,-2.467330792801199,3.8333333333333335,0310_M_CP,0310_M_CPs7T09,False,False,False,False,False,False,True,False,False
29,IH,-2.3429615928145315,3.8333333333333335,0310_M_CP,0310_M_CPs7T09,False,False,False,False,False,False,True,False,False
30,IH,-3.1116413450085063,3.8333333333333335,0310_M_CP,0310_M_CPs5T06,False,False,False,False,False,False,True,False,False
31,IH,-2.841541956884692,3.8333333333333335,0310_M_CP,0310_M_CPwT42,False,False,False,False,False,False,True,False,False
32,IH,-2.96759492523123,3.8333333333333335,0310_M_CP,0310_M_CPs7T03,False,False,False,False,False,False,True,False,False
33,IH,-2.8128553814428954,3.8333333333333335,0310_M_CP,0310_M_CPs7T05,False,False,False,False,False,False,True,False,False
34,IH,-2.794659003411358,3.8333333333333335,0310_M_CP,0310_M_CPs6T01,False,False,False,False,False,False,True,False,False
35,IH,-3.22923437521384,3.8333333333333335,0310_M_CP,0310_M_CPs2T06,False,False,False,False,False,False,True,False,False
36,IH,-2.7540586458404217,3.8333333333333335,0310_M_CP,0310_M_CPs2T06,False,False,False,False,False,False,True,False,False
37,IH,-3.0322516658938063,3.8333333333333335,0310_M_CP,0310_M_CPs5T03,False,False,False,False,False,False,True,False,False
38,IH,-2.729394838551391,3.8333333333333335,0310_M_CP,0310_M_CPs5T03,False,False,False,False,False,False,True,False,False
39,IH,-2.6447215327434717,3.8333333333333335,0310_M_CP,0310_M_CPs5T03,False,False,False,False,False,False,True,False,False
40,IH,-2.4044223018854747,3.8333333333333335,0310_M_CP,0310_M_CPs4T08,False,False,False,False,False,False,True,False,False
